Instance,Income
113289,73147.91812739999
113290,31601.58236513
113291,27359.874096109987
113292,340537.0875930001
113293,27651.027349627006
113294,48471.736560699996
113295,372625.619324
113296,44874.5463655
113297,52061.326315
113298,47310.67671360003
113299,52689.00544089998
113300,39069.20335669999
113301,26142.99131936998
113302,131883.09699060008
113303,47418.95791415
113304,172212.14379560002
113305,65815.18533769996
113306,25955.45223848
113307,170159.21288180008
113308,26419.60670008999
113309,66804.64827299994
113310,22726.597663399985
113311,53323.1698425
113312,26116.689275089986
113313,137039.1381686
113314,35435.314575799996
113315,102610.85620950004
113316,46877.19854236001
113317,77373.68019179994
113318,38486.6020083
113319,34179.24646958001
113320,72447.2046813
113321,15888.766541790003
113322,35588.61241080001
113323,37436.09717819999
113324,17347.555235982003
113325,28113.413268642
113326,27781.35581718
113327,31209.535916219982
113328,26686.319229509987
113329,359281.8067010002
113330,189534.2364578
113331,30238.224707070003
113332,46696.95004320002
113333,237391.05896310005
113334,26147.29166973001
113335,25998.41025128
113336,137577.39170060004
113337,21685.90142689
113338,91848.75227650003
113339,27582.199004009984
113340,67793.37841720002
113341,110038.84184310002
113342,59318.62176330001
113343,31606.58987658001
113344,28772.085804049988
113345,30917.686197479998
113346,80175.80562000003
113347,80462.21866790002
113348,102205.05285220002
113349,30234.0125342
113350,23810.725499039996
113351,144731.25148799998
113352,56239.90821190002
113353,92541.23879619999
113354,20145.788612716005
113355,239137.15504900005
113356,87430.03726419999
113357,18208.799022109997
113358,101410.3118376
113359,22130.775631842
113360,174059.67007990004
113361,147326.97648650003
113362,166074.32368290002
113363,58282.86831700001
113364,67496.99304869998
113365,65090.013288900016
113366,29838.264547570005
113367,125284.20090540007
113368,22021.011657379986
113369,113354.19052840002
113370,36291.56500608998
113371,124800.84405060005
113372,50704.6278772
113373,90690.83846689998
113374,287541.920566
113375,123441.26659829999
113376,75871.22113959999
113377,28420.765892629996
113378,178306.26528480012
113379,152386.3806496001
113380,30239.474795740018
113381,149394.03045530012
113382,245224.11094099993
113383,35625.95025540001
113384,147995.14259009997
113385,183917.96391599998
113386,37737.512092799996
113387,131502.5636119
113388,72631.71490179999
113389,28512.29906169998
113390,117174.0323383
113391,34178.39348516001
113392,48058.79217235
113393,66219.84799980001
113394,18072.248306218004
113395,45947.31212759999
113396,19950.784991480006
113397,42483.044242
113398,58142.650776869996
113399,33385.03861045
113400,398490.10708099994
113401,21720.981143640005
113402,275955.523891
113403,232075.99601899993
113404,21317.247308870006
113405,47753.83006140004
113406,37697.60791372
113407,166043.3177907999
113408,129245.96373879997
113409,75188.89456400005
113410,31709.835995005993
113411,38461.16830230001
113412,53221.86570126999
113413,606960.9200009998
113414,23583.441137593985
113415,26567.074029987998
113416,70019.8179487
113417,839973.1628500001
113418,292942.1425310001
113419,54296.60044430001
113420,26357.881218840008
113421,35001.957350100005
113422,121169.11273169998
113423,35196.337980675984
113424,43560.76167350002
113425,26244.75905971
113426,132135.4121913
113427,114650.89317389992
113428,194965.47542429995
113429,153483.9191021
113430,212918.2045517999
113431,120777.37398050001
113432,43733.035228799985
113433,50720.388075499985
113434,16728.665122989998
113435,24614.90339485
113436,81201.08312089999
113437,23906.82668052
113438,56734.8890508
113439,110292.16983249996
113440,102661.54408700005
113441,36499.4849741
113442,218753.97541859996
113443,193689.00088930008
113444,136324.00226610003
113445,43372.769735
113446,18796.414137720003
113447,51211.05020720003
113448,30430.23714517001
113449,133429.09689689995
113450,133760.02043119996
113451,36073.79619653002
113452,139280.53268560002
113453,168289.12003320004
113454,332467.1396489998
113455,39755.649950520026
113456,47835.147573800015
113457,32846.19854658001
113458,77014.14915070002
113459,46113.85564020001
113460,47244.815678199986
113461,12003.572625468001
113462,48868.29858460001
113463,13860.343177743998
113464,75072.5891174
113465,13921.936647668004
113466,36643.825447849995
113467,15005.482876564001
113468,122829.82218659995
113469,34361.344392149986
113470,58647.14257569998
113471,42108.62552700003
113472,860100.1097240004
113473,234159.31488549997
113474,35675.62382821001
113475,46468.44873200001
113476,33051.09801410002
113477,148205.83254990005
113478,327435.0862239998
113479,158226.5299288999
113480,153266.0444448
113481,362821.5829039999
113482,34307.19632518
113483,18422.932890803
113484,79114.11656070001
113485,77165.57142680002
113486,24478.126120543995
113487,87665.69688359996
113488,23465.71443255
113489,26552.321601001975
113490,91632.91895900003
113491,216344.07278000002
113492,27694.32227487999
113493,113179.07200550004
113494,51332.216187200014
113495,138155.43048290006
113496,25410.27489042001
113497,128109.38608700002
113498,26831.39693353001
113499,21680.563916310002
113500,76513.92337740002
113501,29882.768953800012
113502,223052.45120000016
113503,53202.13000219999
113504,292393.3561419998
113505,38275.24133646999
113506,19864.277493443005
113507,109671.52291409991
113508,206880.37559269994
113509,41373.897243099986
113510,205327.249806
113511,129033.24802430002
113512,90466.86049160002
113513,35848.015118600015
113514,92761.47615079996
113515,28752.4387347
113516,330451.6738579999
113517,24186.831517913997
113518,42017.536439359996
113519,153258.55753799996
113520,286997.8905679998
113521,232728.93986579997
113522,30376.622354419997
113523,58909.69313584997
113524,101675.8530826
113525,57731.05214010002
113526,27134.710368980002
113527,146218.20216220003
113528,41836.967487599984
113529,53289.133184900005
113530,82030.64220009997
113531,123476.67776430005
113532,32853.470019019995
113533,145242.20258100005
113534,383588.14412899985
113535,80182.67675290004
113536,29367.25968871003
113537,88097.73039319999
113538,111607.03583359998
113539,43527.54175949999
113540,74466.57939069999
113541,37262.532262640016
113542,374729.88501499995
113543,44886.358174147
113544,49049.21941340003
113545,136751.09808149983
113546,113275.37465259999
113547,24655.589095380008
113548,29422.482181339994
113549,47474.90581799997
113550,31866.359855090002
113551,51821.7932259
113552,99719.81082230002
113553,33338.98227532001
113554,337771.881888
113555,101249.88232009998
113556,87571.68187860001
113557,48719.752535299995
113558,35242.22334314002
113559,198861.66986690008
113560,33279.51327831
113561,55187.88497100002
113562,57972.81326419998
113563,365810.76527600014
113564,27471.86087717999
113565,25149.483848579992
113566,178329.43337440002
113567,246621.41982299995
113568,301265.504541
113569,209512.5026000001
113570,289625.8603509999
113571,44644.935536499994
113572,224619.182254
113573,37646.913260689995
113574,19096.615571430008
113575,20649.171369958
113576,210539.7734448
113577,21126.27575050001
113578,40811.168800010004
113579,198332.95020839997
113580,73474.251776
113581,293293.93492599996
113582,32718.437276040015
113583,100562.27918750003
113584,40402.428725200014
113585,104814.0912763
113586,27632.885774189992
113587,75107.34505040002
113588,165533.84220309992
113589,33930.853969799995
113590,288272.86513300013
113591,130214.75762509996
113592,40473.431792700016
113593,34120.32301142
113594,52746.25277349999
113595,299612.92669899995
113596,231029.66018669997
113597,22488.279113623994
113598,28439.173286610006
113599,39296.91789818002
113600,129156.28194069996
113601,20002.54549493
113602,148814.74887770013
113603,52164.7860399
113604,31060.38919839
113605,28434.804836810006
113606,111923.41628229998
113607,76338.58155410002
113608,190218.57062559997
113609,34611.885322400005
113610,43506.083681599994
113611,132439.84633690008
113612,306674.7486590001
113613,97363.41187630006
113614,22285.982975019993
113615,28323.065893390005
113616,79369.48699549999
113617,91872.71340760001
113618,188166.71572759998
113619,151869.05732549998
113620,56794.5589385
113621,67662.1253445
113622,28185.57114407001
113623,33780.93276173
113624,205925.72804299998
113625,134278.10277979999
113626,71876.04363020002
113627,68575.88102499995
113628,41499.846143299976
113629,34697.66397674
113630,103344.7874841
113631,20572.42188043
113632,14011.558848430002
113633,35743.811218399984
113634,366558.884006
113635,72054.02928419999
113636,81702.77596230002
113637,16467.319036001
113638,67340.58294600001
113639,67242.87282489994
113640,30463.73392057
113641,48755.42822589999
113642,153457.87752059996
113643,32269.53724809999
113644,389059.0328870003
113645,271641.54630000005
113646,226661.20578100003
113647,53683.284185000026
113648,55019.155177000015
113649,28099.966608770002
113650,22285.833907440003
113651,66388.87288130003
113652,27377.53359152001
113653,123377.15634810002
113654,65254.916488530005
113655,64524.1233775
113656,134281.0304935
113657,540349.3711999999
113658,25573.12641096699
113659,135595.47582839997
113660,26675.58190759
113661,163060.34672449992
113662,82503.75231970003
113663,103489.20885350002
113664,26084.78063638999
113665,459181.0503430001
113666,33141.85369997
113667,44294.772535500015
113668,129140.37540059995
113669,48284.39447474002
113670,77148.85063359997
113671,138879.71596200005
113672,176360.54514500007
113673,58335.962129299965
113674,230581.62904300017
113675,329222.958057
113676,66736.02693009998
113677,17451.474344244794
113678,82480.62278569998
113679,175377.3415078001
113680,43984.4228271
113681,24880.48843814
113682,35135.63495348
113683,48845.40876882001
113684,108922.70356999995
113685,27134.926730900006
113686,106124.3484591
113687,50548.6916643
113688,72540.36838520002
113689,22970.469518811005
113690,64509.62224130001
113691,120324.40228640007
113692,32389.771014000013
113693,114719.85983679995
113694,149888.34464499992
113695,48252.57977199999
113696,103594.17454520003
113697,251075.00648
113698,59765.10523164003
113699,34372.295248990005
113700,105875.68764879998
113701,136755.20047789998
113702,161584.4644255
113703,59321.970900600034
113704,42774.889184299995
113705,96875.6078836001
113706,350082.8436729999
113707,33646.071479100014
113708,71216.8405577
113709,41094.449222669995
113710,111299.80474759998
113711,32414.544702180014
113712,35988.521603940004
113713,49011.42174990001
113714,49703.10653850003
113715,45003.95466110001
113716,26947.322814679002
113717,890228.9117810001
113718,127856.86400909995
113719,21994.031145439993
113720,43928.52187599999
113721,24782.968842349997
113722,141012.37592010002
113723,195503.18703780003
113724,74444.32090170002
113725,263102.14722699986
113726,35750.02419920003
113727,60486.266880400006
113728,42722.808227129986
113729,20477.71257271099
113730,52508.233715999995
113731,45525.38331460002
113732,128204.67592280013
113733,57324.56027610001
